experiment,model,arm,dataset,fault_type,n,ac1,ac3,ac5,mrr,unknown_ids
matched_rca,gemma-4-26b-a4b,R,aegislab,PodKill,1,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,k8s容器cpu负载,9,0.55555556,0.55555556,0.55555556,0.55555556,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,k8s容器内存负载,8,0.125,0.25,0.25,0.1875,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,k8s容器写io负载,4,0.5,0.5,0.5,0.5,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,k8s容器网络丢包,9,0.11111111,0.33333333,0.33333333,0.22222222,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,k8s容器网络延迟,10,0.2,0.3,0.3,0.25,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,k8s容器网络资源包损坏,10,0.5,0.7,0.7,0.58333333,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,k8s容器网络资源包重复发送,7,0.14285714,0.14285714,0.14285714,0.14285714,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,k8s容器读io负载,9,0.22222222,0.22222222,0.22222222,0.22222222,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,k8s容器进程中止,5,0.4,0.4,0.4,0.4,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,node 内存消耗,5,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,node 磁盘写IO消耗,6,0.16666667,0.33333333,0.33333333,0.25,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,node 磁盘空间消耗,5,0.4,0.4,0.4,0.4,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,node 磁盘读IO消耗,5,0.2,0.2,0.2,0.2,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,node节点CPU故障,5,0.2,0.2,0.2,0.2,0
matched_rca,gemma-4-26b-a4b,R,aiops2022,node节点CPU爬升,3,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,code error,1,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,cpu stress,8,0.25,0.375,0.375,0.3125,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,dns error,5,0.2,0.2,0.2,0.2,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,io fault,5,0.4,0.6,0.6,0.5,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,jvm cpu,3,0.33333333,0.33333333,0.33333333,0.33333333,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,jvm exception,3,0.66666667,0.66666667,0.66666667,0.66666667,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,jvm gc,2,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,jvm latency,5,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,memory stress,6,0,0.16666667,0.16666667,0.083333333,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,network corrupt,6,0.5,0.66666667,0.66666667,0.58333333,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,network delay,7,0.14285714,0.42857143,0.42857143,0.28571429,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,network loss,5,0.6,0.8,0.8,0.7,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,node cpu stress,6,0.16666667,0.16666667,0.16666667,0.16666667,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,node disk fill,4,0.5,0.5,0.5,0.5,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,node memory stress,12,0,0,0.083333333,0.016666667,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,pod failure,10,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,pod kill,2,0,0,0.5,0.125,0
matched_rca,gemma-4-26b-a4b,R,aiops2025,target port misconfig,3,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,R,re2_ob,cpu,15,0.86666667,0.86666667,0.86666667,0.86666667,0
matched_rca,gemma-4-26b-a4b,R,re2_ob,delay,15,0.6,0.66666667,0.73333333,0.65,0
matched_rca,gemma-4-26b-a4b,R,re2_ob,disk,15,0.8,0.93333333,0.93333333,0.84444444,0
matched_rca,gemma-4-26b-a4b,R,re2_ob,loss,15,0.66666667,0.73333333,0.73333333,0.68888889,0
matched_rca,gemma-4-26b-a4b,R,re2_ob,mem,15,0.93333333,0.93333333,0.93333333,0.93333333,0
matched_rca,gemma-4-26b-a4b,R,re2_ob,socket,15,0.86666667,0.93333333,0.93333333,0.9,0
matched_rca,gemma-4-26b-a4b,R,re2_tt,cpu,15,0.53333333,0.6,0.6,0.56666667,0
matched_rca,gemma-4-26b-a4b,R,re2_tt,delay,15,0.066666667,0.33333333,0.4,0.19111111,0
matched_rca,gemma-4-26b-a4b,R,re2_tt,disk,15,0.86666667,0.93333333,0.93333333,0.9,0
matched_rca,gemma-4-26b-a4b,R,re2_tt,loss,15,0.13333333,0.26666667,0.26666667,0.18888889,0
matched_rca,gemma-4-26b-a4b,R,re2_tt,mem,15,0.93333333,0.93333333,0.93333333,0.93333333,0
matched_rca,gemma-4-26b-a4b,R,re2_tt,socket,15,0.46666667,0.53333333,0.53333333,0.5,0
matched_rca,gemma-4-26b-a4b,T,aegislab,ContainerKill,6,0.66666667,0.66666667,0.66666667,0.66666667,0
matched_rca,gemma-4-26b-a4b,T,aegislab,HTTPRequestAbort,6,0.33333333,0.33333333,0.33333333,0.33333333,0
matched_rca,gemma-4-26b-a4b,T,aegislab,HTTPRequestDelay,7,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,aegislab,HTTPRequestReplaceMethod,15,0.26666667,0.26666667,0.26666667,0.26666667,0
matched_rca,gemma-4-26b-a4b,T,aegislab,HTTPRequestReplacePath,1,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,T,aegislab,HTTPResponseAbort,3,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,aegislab,HTTPResponseDelay,7,0.28571429,0.42857143,0.42857143,0.35714286,0
matched_rca,gemma-4-26b-a4b,T,aegislab,HTTPResponseReplaceBody,2,0.5,1,1,0.75,0
matched_rca,gemma-4-26b-a4b,T,aegislab,HTTPResponseReplaceCode,13,0.46153846,0.53846154,0.53846154,0.5,0
matched_rca,gemma-4-26b-a4b,T,aegislab,JVMException,3,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,T,aegislab,JVMLatency,1,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,T,aegislab,JVMMemoryStress,14,0.78571429,0.78571429,0.78571429,0.78571429,0
matched_rca,gemma-4-26b-a4b,T,aegislab,JVMReturn,2,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,T,aegislab,NetworkBandwidth,2,0.5,0.5,0.5,0.5,0
matched_rca,gemma-4-26b-a4b,T,aegislab,NetworkCorrupt,2,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,aegislab,NetworkDelay,1,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,aegislab,NetworkLoss,3,0.66666667,0.66666667,0.66666667,0.66666667,0
matched_rca,gemma-4-26b-a4b,T,aegislab,NetworkPartition,6,0.5,0.66666667,0.66666667,0.55555556,0
matched_rca,gemma-4-26b-a4b,T,aegislab,PodFailure,1,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,T,aegislab,PodKill,1,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,k8s容器cpu负载,9,0.44444444,0.55555556,0.55555556,0.5,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,k8s容器内存负载,8,0.375,0.375,0.375,0.375,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,k8s容器写io负载,4,0.75,0.75,0.75,0.75,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,k8s容器网络丢包,9,0.11111111,0.11111111,0.11111111,0.11111111,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,k8s容器网络延迟,10,0,0.3,0.3,0.15,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,k8s容器网络资源包损坏,10,0.4,0.5,0.5,0.45,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,k8s容器网络资源包重复发送,7,0.14285714,0.14285714,0.14285714,0.14285714,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,k8s容器读io负载,9,0.33333333,0.33333333,0.33333333,0.33333333,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,k8s容器进程中止,5,0.4,0.4,0.4,0.4,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,node 内存消耗,5,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,node 磁盘写IO消耗,6,0.33333333,0.33333333,0.33333333,0.33333333,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,node 磁盘空间消耗,5,0.6,0.8,0.8,0.7,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,node 磁盘读IO消耗,5,0.2,0.2,0.2,0.2,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,node节点CPU故障,5,0.2,0.4,0.4,0.3,0
matched_rca,gemma-4-26b-a4b,T,aiops2022,node节点CPU爬升,3,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,code error,1,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,cpu stress,8,0,0,0.125,0.03125,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,dns error,5,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,io fault,5,0.6,0.8,0.8,0.7,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,jvm cpu,3,0,0.33333333,0.33333333,0.16666667,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,jvm exception,3,0.66666667,0.66666667,1,0.75,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,jvm gc,2,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,jvm latency,5,0.2,0.2,0.2,0.2,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,memory stress,6,0.16666667,0.16666667,0.16666667,0.16666667,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,network corrupt,6,0.66666667,0.66666667,0.66666667,0.66666667,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,network delay,7,0.14285714,0.42857143,0.42857143,0.28571429,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,network loss,5,0.6,0.8,0.8,0.66666667,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,node cpu stress,6,0.16666667,0.16666667,0.16666667,0.16666667,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,node disk fill,4,0.5,0.5,0.5,0.5,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,node memory stress,12,0.083333333,0.083333333,0.083333333,0.083333333,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,pod failure,10,0,0.1,0.1,0.033333333,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,pod kill,2,0,0.5,0.5,0.16666667,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,target port misconfig,3,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,T,re2_ob,cpu,15,0.86666667,0.93333333,0.93333333,0.9,0
matched_rca,gemma-4-26b-a4b,T,re2_ob,delay,15,0.53333333,0.73333333,0.73333333,0.62222222,0
matched_rca,gemma-4-26b-a4b,T,re2_ob,disk,15,0.73333333,0.86666667,0.93333333,0.80555556,0
matched_rca,gemma-4-26b-a4b,T,re2_ob,loss,15,0.53333333,0.73333333,0.73333333,0.63333333,0
matched_rca,gemma-4-26b-a4b,T,re2_ob,mem,15,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,T,re2_ob,socket,15,0.86666667,0.93333333,0.93333333,0.88888889,0
matched_rca,gemma-4-26b-a4b,T,re2_tt,cpu,15,0.66666667,0.8,0.8,0.73333333,0
matched_rca,gemma-4-26b-a4b,T,re2_tt,delay,15,0.13333333,0.26666667,0.33333333,0.20222222,0
matched_rca,gemma-4-26b-a4b,T,re2_tt,disk,15,0.93333333,1,1,0.96666667,0
matched_rca,gemma-4-26b-a4b,T,re2_tt,loss,15,0.2,0.2,0.26666667,0.21666667,0
matched_rca,gemma-4-26b-a4b,T,re2_tt,mem,15,0.8,0.86666667,0.86666667,0.83333333,0
matched_rca,gemma-4-26b-a4b,T,re2_tt,socket,15,0.73333333,0.93333333,0.93333333,0.82222222,0
matched_rca,gemma-4-26b-a4b,V,aegislab,ContainerKill,6,0.16666667,0.16666667,0.16666667,0.16666667,0
matched_rca,gemma-4-26b-a4b,V,aegislab,HTTPRequestAbort,6,0.66666667,0.66666667,0.66666667,0.66666667,0
matched_rca,gemma-4-26b-a4b,V,aegislab,HTTPRequestDelay,7,0.14285714,0.14285714,0.14285714,0.14285714,0
matched_rca,gemma-4-26b-a4b,V,aegislab,HTTPRequestReplaceMethod,15,0.26666667,0.33333333,0.4,0.30222222,0
matched_rca,gemma-4-26b-a4b,V,aegislab,HTTPRequestReplacePath,1,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aegislab,HTTPResponseAbort,3,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aegislab,HTTPResponseDelay,7,0.28571429,0.28571429,0.28571429,0.28571429,0
matched_rca,gemma-4-26b-a4b,V,aegislab,HTTPResponseReplaceBody,2,0.5,0.5,0.5,0.5,0
matched_rca,gemma-4-26b-a4b,V,aegislab,HTTPResponseReplaceCode,13,0.69230769,0.76923077,0.76923077,0.73076923,0
matched_rca,gemma-4-26b-a4b,V,aegislab,JVMException,3,0.66666667,0.66666667,0.66666667,0.66666667,0
matched_rca,gemma-4-26b-a4b,V,aegislab,JVMLatency,1,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,V,aegislab,JVMMemoryStress,14,0.71428571,0.78571429,0.78571429,0.75,0
matched_rca,gemma-4-26b-a4b,V,aegislab,JVMReturn,2,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,V,aegislab,NetworkBandwidth,2,0.5,0.5,0.5,0.5,0
matched_rca,gemma-4-26b-a4b,V,aegislab,NetworkCorrupt,2,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aegislab,NetworkDelay,1,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aegislab,NetworkLoss,3,0,0.33333333,0.33333333,0.16666667,0
matched_rca,gemma-4-26b-a4b,V,aegislab,NetworkPartition,6,0.33333333,0.33333333,0.5,0.375,0
matched_rca,gemma-4-26b-a4b,V,aegislab,PodFailure,1,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aegislab,PodKill,1,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,k8s容器cpu负载,9,0.55555556,0.55555556,0.55555556,0.55555556,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,k8s容器内存负载,8,0.25,0.25,0.25,0.25,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,k8s容器写io负载,4,0.75,0.75,0.75,0.75,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,k8s容器网络丢包,9,0.11111111,0.22222222,0.22222222,0.16666667,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,k8s容器网络延迟,10,0.1,0.2,0.2,0.15,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,k8s容器网络资源包损坏,10,0.6,0.6,0.6,0.6,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,k8s容器网络资源包重复发送,7,0.14285714,0.14285714,0.14285714,0.14285714,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,k8s容器读io负载,9,0.33333333,0.33333333,0.33333333,0.33333333,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,k8s容器进程中止,5,0.4,0.4,0.4,0.4,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,node 内存消耗,5,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,node 磁盘写IO消耗,6,0.16666667,0.33333333,0.33333333,0.25,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,node 磁盘空间消耗,5,0.6,0.6,0.6,0.6,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,node 磁盘读IO消耗,5,0.2,0.2,0.2,0.2,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,node节点CPU故障,5,0.2,0.4,0.4,0.3,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,node节点CPU爬升,3,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,code error,1,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,cpu stress,8,0,0.125,0.125,0.0625,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,dns error,5,0.2,0.2,0.2,0.2,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,io fault,5,0.6,0.8,0.8,0.66666667,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,jvm cpu,3,0,0.33333333,0.33333333,0.16666667,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,jvm exception,3,0.33333333,0.33333333,0.33333333,0.33333333,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,jvm gc,2,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,jvm latency,5,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,memory stress,6,0.16666667,0.16666667,0.16666667,0.16666667,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,network corrupt,6,0.33333333,0.5,0.5,0.41666667,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,network delay,7,0.14285714,0.28571429,0.28571429,0.21428571,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,network loss,5,0.6,0.8,0.8,0.7,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,node cpu stress,6,0.16666667,0.16666667,0.16666667,0.16666667,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,node disk fill,4,0.25,0.25,0.25,0.25,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,node memory stress,12,0.083333333,0.083333333,0.083333333,0.083333333,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,pod failure,10,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,pod kill,2,0,0.5,0.5,0.16666667,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,target port misconfig,3,0,0,0,0,0
matched_rca,gemma-4-26b-a4b,V,re2_ob,cpu,15,0.8,0.86666667,0.86666667,0.83333333,0
matched_rca,gemma-4-26b-a4b,V,re2_ob,delay,15,0.33333333,0.73333333,0.73333333,0.51111111,0
matched_rca,gemma-4-26b-a4b,V,re2_ob,disk,15,0.93333333,1,1,0.95555556,0
matched_rca,gemma-4-26b-a4b,V,re2_ob,loss,15,0.53333333,0.6,0.6,0.56666667,0
matched_rca,gemma-4-26b-a4b,V,re2_ob,mem,15,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,V,re2_ob,socket,15,0.86666667,0.93333333,0.93333333,0.9,0
matched_rca,gemma-4-26b-a4b,V,re2_tt,cpu,15,0.6,0.66666667,0.66666667,0.63333333,0
matched_rca,gemma-4-26b-a4b,V,re2_tt,delay,15,0.066666667,0.066666667,0.13333333,0.08,0
matched_rca,gemma-4-26b-a4b,V,re2_tt,disk,15,1,1,1,1,0
matched_rca,gemma-4-26b-a4b,V,re2_tt,loss,15,0.066666667,0.066666667,0.066666667,0.066666667,0
matched_rca,gemma-4-26b-a4b,V,re2_tt,mem,15,0.86666667,0.86666667,0.86666667,0.86666667,0
matched_rca,gemma-4-26b-a4b,V,re2_tt,socket,15,0.53333333,0.53333333,0.53333333,0.53333333,0
matched_rca,qwen3.6-27b,F,aegislab,ContainerKill,6,0.16666667,0.33333333,0.5,0.29166667,0
matched_rca,qwen3.6-27b,F,aegislab,HTTPRequestAbort,6,0,0.33333333,0.66666667,0.23333333,0
matched_rca,qwen3.6-27b,F,aegislab,HTTPRequestDelay,7,0.14285714,0.42857143,0.42857143,0.26190476,0
matched_rca,qwen3.6-27b,F,aegislab,HTTPRequestReplaceMethod,15,0.13333333,0.46666667,0.66666667,0.33555556,0
matched_rca,qwen3.6-27b,F,aegislab,HTTPRequestReplacePath,1,0,0,0,0,0
matched_rca,qwen3.6-27b,F,aegislab,HTTPResponseAbort,3,0,0,0,0,0
matched_rca,qwen3.6-27b,F,aegislab,HTTPResponseDelay,7,0.28571429,0.57142857,0.71428571,0.44047619,0
matched_rca,qwen3.6-27b,F,aegislab,HTTPResponseReplaceBody,2,0.5,0.5,0.5,0.5,0
matched_rca,qwen3.6-27b,F,aegislab,HTTPResponseReplaceCode,13,0,0.38461538,0.53846154,0.20512821,0
matched_rca,qwen3.6-27b,F,aegislab,JVMException,3,0.66666667,1,1,0.77777778,0
matched_rca,qwen3.6-27b,F,aegislab,JVMLatency,1,0,1,1,0.5,0
matched_rca,qwen3.6-27b,F,aegislab,JVMMemoryStress,14,0.28571429,0.78571429,0.92857143,0.53214286,0
matched_rca,qwen3.6-27b,F,aegislab,JVMReturn,2,0,0.5,0.5,0.16666667,0
matched_rca,qwen3.6-27b,F,aegislab,NetworkBandwidth,2,0.5,1,1,0.66666667,0
matched_rca,qwen3.6-27b,F,aegislab,NetworkCorrupt,2,0,0,0,0,0
matched_rca,qwen3.6-27b,F,aegislab,NetworkDelay,1,1,1,1,1,0
matched_rca,qwen3.6-27b,F,aegislab,NetworkLoss,3,0,0.33333333,0.33333333,0.16666667,0
matched_rca,qwen3.6-27b,F,aegislab,NetworkPartition,6,0.33333333,0.5,0.5,0.41666667,0
matched_rca,qwen3.6-27b,F,aegislab,PodFailure,1,0,1,1,0.5,0
matched_rca,qwen3.6-27b,F,aegislab,PodKill,1,1,1,1,1,0
matched_rca,qwen3.6-27b,F,aiops2022,k8s容器cpu负载,9,0.44444444,0.77777778,0.77777778,0.59259259,0
matched_rca,qwen3.6-27b,F,aiops2022,k8s容器内存负载,8,0.125,0.375,0.375,0.20833333,0
matched_rca,qwen3.6-27b,F,aiops2022,k8s容器写io负载,4,0.5,0.75,0.75,0.625,0
matched_rca,qwen3.6-27b,F,aiops2022,k8s容器网络丢包,9,0.44444444,0.66666667,0.77777778,0.54074074,0
matched_rca,qwen3.6-27b,F,aiops2022,k8s容器网络延迟,10,0.1,0.2,0.2,0.15,0
matched_rca,qwen3.6-27b,F,aiops2022,k8s容器网络资源包损坏,10,0.3,0.5,0.6,0.40333333,0
matched_rca,qwen3.6-27b,F,aiops2022,k8s容器网络资源包重复发送,7,0.14285714,0.28571429,0.28571429,0.21428571,0
matched_rca,qwen3.6-27b,F,aiops2022,k8s容器读io负载,9,0,0.22222222,0.33333333,0.13333333,0
matched_rca,qwen3.6-27b,F,aiops2022,k8s容器进程中止,5,0.2,0.2,0.4,0.25,0
matched_rca,qwen3.6-27b,F,aiops2022,node 内存消耗,5,0,0.2,0.2,0.1,0
matched_rca,qwen3.6-27b,F,aiops2022,node 磁盘写IO消耗,6,0.5,0.66666667,0.66666667,0.58333333,0
matched_rca,qwen3.6-27b,F,aiops2022,node 磁盘空间消耗,5,0.8,0.8,1,0.85,0
matched_rca,qwen3.6-27b,F,aiops2022,node 磁盘读IO消耗,5,0.2,0.2,0.2,0.2,0
matched_rca,qwen3.6-27b,F,aiops2022,node节点CPU故障,5,0.2,0.6,0.6,0.4,0
matched_rca,qwen3.6-27b,F,aiops2022,node节点CPU爬升,3,0,0,0,0,0
matched_rca,qwen3.6-27b,F,aiops2025,code error,1,0,0,0,0,0
matched_rca,qwen3.6-27b,F,aiops2025,cpu stress,8,0.125,0.375,0.375,0.22916667,0
matched_rca,qwen3.6-27b,F,aiops2025,dns error,5,0,0,0.2,0.04,0
matched_rca,qwen3.6-27b,F,aiops2025,io fault,5,0.2,0.8,1,0.50666667,0
matched_rca,qwen3.6-27b,F,aiops2025,jvm cpu,3,0.33333333,0.66666667,1,0.52777778,0
matched_rca,qwen3.6-27b,F,aiops2025,jvm exception,3,0.33333333,0.33333333,1,0.48333333,0
matched_rca,qwen3.6-27b,F,aiops2025,jvm gc,2,0,0,0.5,0.1,0
matched_rca,qwen3.6-27b,F,aiops2025,jvm latency,5,0.2,0.2,0.4,0.24,0
matched_rca,qwen3.6-27b,F,aiops2025,memory stress,6,0,0.16666667,0.33333333,0.125,0
matched_rca,qwen3.6-27b,F,aiops2025,network corrupt,6,0.5,0.66666667,0.83333333,0.61666667,0
matched_rca,qwen3.6-27b,F,aiops2025,network delay,7,0.28571429,0.71428571,0.71428571,0.45238095,0
matched_rca,qwen3.6-27b,F,aiops2025,network loss,5,0.4,0.6,0.6,0.46666667,0
matched_rca,qwen3.6-27b,F,aiops2025,node cpu stress,6,0,0.16666667,0.33333333,0.097222222,0
matched_rca,qwen3.6-27b,F,aiops2025,node disk fill,4,0.5,0.75,0.75,0.58333333,0
matched_rca,qwen3.6-27b,F,aiops2025,node memory stress,12,0.25,0.25,0.33333333,0.27083333,0
matched_rca,qwen3.6-27b,F,aiops2025,pod failure,10,0,0,0,0,0
matched_rca,qwen3.6-27b,F,aiops2025,pod kill,2,0,0,0.5,0.1,0
matched_rca,qwen3.6-27b,F,aiops2025,target port misconfig,3,0,0,0,0,0
matched_rca,qwen3.6-27b,F,re2_ob,cpu,15,0.6,0.93333333,1,0.75777778,0
matched_rca,qwen3.6-27b,F,re2_ob,delay,15,0.4,0.86666667,1,0.64111111,0
matched_rca,qwen3.6-27b,F,re2_ob,disk,15,0.8,0.86666667,1,0.86666667,0
matched_rca,qwen3.6-27b,F,re2_ob,loss,15,0.13333333,0.73333333,0.86666667,0.43333333,0
matched_rca,qwen3.6-27b,F,re2_ob,mem,15,0.8,1,1,0.9,0
matched_rca,qwen3.6-27b,F,re2_ob,socket,15,0.73333333,1,1,0.84444444,0
matched_rca,qwen3.6-27b,F,re2_tt,cpu,15,0.73333333,0.8,0.93333333,0.78888889,0
matched_rca,qwen3.6-27b,F,re2_tt,delay,15,0.46666667,0.66666667,0.73333333,0.57222222,0
matched_rca,qwen3.6-27b,F,re2_tt,disk,15,0.66666667,1,1,0.82222222,0
matched_rca,qwen3.6-27b,F,re2_tt,loss,15,0.13333333,0.46666667,0.53333333,0.29444444,0
matched_rca,qwen3.6-27b,F,re2_tt,mem,15,0.86666667,0.93333333,1,0.90555556,0
matched_rca,qwen3.6-27b,F,re2_tt,socket,15,0.73333333,1,1,0.86666667,0
matched_rca,qwen3.6-27b,H,aegislab,ContainerKill,6,0.33333333,0.66666667,0.66666667,0.47222222,0
matched_rca,qwen3.6-27b,H,aegislab,HTTPRequestAbort,6,0.16666667,0.5,0.5,0.30555556,0
matched_rca,qwen3.6-27b,H,aegislab,HTTPRequestDelay,7,0.28571429,0.42857143,0.42857143,0.35714286,0
matched_rca,qwen3.6-27b,H,aegislab,HTTPRequestReplaceMethod,15,0.2,0.66666667,0.73333333,0.41666667,0
matched_rca,qwen3.6-27b,H,aegislab,HTTPRequestReplacePath,1,0,0,1,0.25,0
matched_rca,qwen3.6-27b,H,aegislab,HTTPResponseAbort,3,0,0,0,0,0
matched_rca,qwen3.6-27b,H,aegislab,HTTPResponseDelay,7,0.14285714,0.71428571,0.71428571,0.35714286,0
matched_rca,qwen3.6-27b,H,aegislab,HTTPResponseReplaceBody,2,0.5,0.5,0.5,0.5,0
matched_rca,qwen3.6-27b,H,aegislab,HTTPResponseReplaceCode,13,0.23076923,0.61538462,0.69230769,0.41666667,0
matched_rca,qwen3.6-27b,H,aegislab,JVMException,3,0.66666667,1,1,0.83333333,0
matched_rca,qwen3.6-27b,H,aegislab,JVMLatency,1,0,1,1,0.33333333,0
matched_rca,qwen3.6-27b,H,aegislab,JVMMemoryStress,14,0.35714286,0.78571429,0.78571429,0.54761905,0
matched_rca,qwen3.6-27b,H,aegislab,JVMReturn,2,0.5,1,1,0.75,0
matched_rca,qwen3.6-27b,H,aegislab,NetworkBandwidth,2,0.5,1,1,0.66666667,0
